seed,mode,popsize,maxEvals,crossover,mutation,bestFitness,foundOptimal,evaluations,elapsedMillis
1003,0,100,20000,0.700000,0.010000,3800.000000,true,20000,118
1004,0,100,20000,0.700000,0.010000,3800.000000,true,20000,113
1005,0,100,20000,0.700000,0.010000,3800.000000,true,20000,118
1006,0,100,20000,0.700000,0.010000,3800.000000,true,20000,114
1007,0,100,20000,0.700000,0.010000,3800.000000,true,20000,118
1008,0,100,20000,0.700000,0.010000,3800.000000,true,20000,124
1009,0,100,20000,0.700000,0.010000,3800.000000,true,20000,123
1010,0,100,20000,0.700000,0.010000,3800.000000,true,20000,114
1011,0,100,20000,0.700000,0.010000,3800.000000,true,20000,122
1012,0,100,20000,0.700000,0.010000,3800.000000,true,20000,120
1013,0,100,20000,0.700000,0.010000,3800.000000,true,20000,119
1014,0,100,20000,0.700000,0.010000,3800.000000,true,20000,115
1015,0,100,20000,0.700000,0.010000,3800.000000,true,20000,126
1016,0,100,20000,0.700000,0.010000,3800.000000,true,20000,128
1017,0,100,20000,0.700000,0.010000,3800.000000,true,20000,129
1018,0,100,20000,0.700000,0.010000,3800.000000,true,20000,124
1019,0,100,20000,0.700000,0.010000,3800.000000,true,20000,122
1020,0,100,20000,0.700000,0.010000,3800.000000,true,20000,120
1021,0,100,20000,0.700000,0.010000,3800.000000,true,20000,131
1022,0,100,20000,0.700000,0.010000,3800.000000,true,20000,128
1023,0,100,20000,0.700000,0.010000,3800.000000,true,20000,122
1024,0,100,20000,0.700000,0.010000,3800.000000,true,20000,119
1025,0,100,20000,0.700000,0.010000,3800.000000,true,20000,121
1026,0,100,20000,0.700000,0.010000,3800.000000,true,20000,120
1027,0,100,20000,0.700000,0.010000,3800.000000,true,20000,126
1028,0,100,20000,0.700000,0.010000,3800.000000,true,20000,117
1029,0,100,20000,0.700000,0.010000,3800.000000,true,20000,120
1000,0,100,20000,0.700000,0.020000,3800.000000,true,20000,118
1001,0,100,20000,0.700000,0.020000,3800.000000,true,20000,135
1002,0,100,20000,0.700000,0.020000,3800.000000,true,20000,137
1003,0,100,20000,0.700000,0.020000,3800.000000,true,20000,130
1004,0,100,20000,0.700000,0.020000,3800.000000,true,20000,154
1005,0,100,20000,0.700000,0.020000,3800.000000,true,20000,142
1006,0,100,20000,0.700000,0.020000,3800.000000,true,20000,146
1007,0,100,20000,0.700000,0.020000,3800.000000,true,20000,116
1008,0,100,20000,0.700000,0.020000,3800.000000,true,20000,123
1009,0,100,20000,0.700000,0.020000,3800.000000,true,20000,117
1010,0,100,20000,0.700000,0.020000,3800.000000,true,20000,126
1011,0,100,20000,0.700000,0.020000,3800.000000,true,20000,123
1012,0,100,20000,0.700000,0.020000,3800.000000,true,20000,117
1013,0,100,20000,0.700000,0.020000,3800.000000,true,20000,119
1014,0,100,20000,0.700000,0.020000,3800.000000,true,20000,120
1015,0,100,20000,0.700000,0.020000,3800.000000,true,20000,118
1016,0,100,20000,0.700000,0.020000,3800.000000,true,20000,117
1017,0,100,20000,0.700000,0.020000,3800.000000,true,20000,118
1018,0,100,20000,0.700000,0.020000,3800.000000,true,20000,116
1019,0,100,20000,0.700000,0.020000,3800.000000,true,20000,117
1020,0,100,20000,0.700000,0.020000,3800.000000,true,20000,119
1021,0,100,20000,0.700000,0.020000,3800.000000,true,20000,120
1022,0,100,20000,0.700000,0.020000,3800.000000,true,20000,115
1023,0,100,20000,0.700000,0.020000,3800.000000,true,20000,122
1024,0,100,20000,0.700000,0.020000,3800.000000,true,20000,117
1025,0,100,20000,0.700000,0.020000,3800.000000,true,20000,126
1026,0,100,20000,0.700000,0.020000,3800.000000,true,20000,119
1027,0,100,20000,0.700000,0.020000,3800.000000,true,20000,136
1028,0,100,20000,0.700000,0.020000,3800.000000,true,20000,123
1029,0,100,20000,0.700000,0.020000,3800.000000,true,20000,129
1000,0,100,20000,0.700000,0.050000,3800.000000,true,20000,126
1001,0,100,20000,0.700000,0.050000,3800.000000,true,20000,122
1002,0,100,20000,0.700000,0.050000,3800.000000,true,20000,121
1003,0,100,20000,0.700000,0.050000,3800.000000,true,20000,116
1004,0,100,20000,0.700000,0.050000,3800.000000,true,20000,129
1005,0,100,20000,0.700000,0.050000,3800.000000,true,20000,123
1006,0,100,20000,0.700000,0.050000,3800.000000,true,20000,144
1007,0,100,20000,0.700000,0.050000,3800.000000,true,20000,138
